model_name,total_games,black_llm_wins,white_rand_wins,draws,black_llm_win_rate,std_dev_black_llm_win_rate,moe_black_llm_win_rate,black_llm_loss_rate,std_dev_black_llm_loss_rate,moe_black_llm_loss_rate,draw_rate,std_dev_draw_rate,moe_draw_rate,black_llm_wins_percent,black_llm_draws_percent,white_rand_wins_percent,win_loss,std_dev_win_loss,moe_win_loss,win_loss_non_interrupted,std_dev_win_loss_non_interrupted,moe_win_loss_non_interrupted,game_duration,std_dev_game_duration,moe_game_duration,games_interrupted,games_interrupted_percent,std_dev_games_interrupted,moe_games_interrupted,games_not_interrupted,games_not_interrupted_percent,std_dev_games_not_interrupted,moe_games_not_interrupted,reason_too_many_wrong_actions,reason_checkmate,reason_stalemate,reason_insufficient_material,reason_seventyfive_moves,reason_fivefold_repetition,reason_max_turns,reason_unknown_issue,reason_max_moves,reason_error,llm_total_moves,average_moves,std_dev_moves,moe_avg_moves,llm_wrong_actions,llm_wrong_moves,wrong_actions_per_100moves,wrong_moves_per_100moves,wrong_actions_per_1000moves,wrong_moves_per_1000moves,mistakes_per_1000moves,std_dev_wrong_actions_per_1000moves,std_dev_wrong_moves_per_1000moves,std_dev_mistakes_per_1000moves,moe_wrong_actions_per_1000moves,moe_wrong_moves_per_1000moves,moe_mistakes_per_1000moves,llm_avg_material,llm_std_dev_material,rand_avg_material,rand_std_dev_material,material_diff_llm_minus_rand,material_diff_llm_minus_rand_per_100moves,moe_material_diff_llm_minus_rand,completion_tokens_black,completion_tokens_black_per_move,std_dev_completion_tokens_black_per_move,moe_completion_tokens_black_per_move,min_moves,max_moves,prompt_tokens_black,total_tokens_black,average_game_cost,std_dev_game_cost,moe_average_game_cost,price_per_1000_moves,moe_price_per_1000_moves
gpt-4-turbo-2024-04-09,30,0,2,28,0.0,0.0,0.0,0.06666666666666667,0.04554200340426488,0.08926232667235917,0.9333333333333333,0.045542003404264876,0.08926232667235916,0.0,93.33333333333333,6.666666666666667,0.4666666666666667,0.1268540658512312,0.045394144473603876,0.4666666666666667,0.1268540658512312,0.045394144473603876,1.0,0.0,0.0,0,0.0,0.0,0.0,30,100.0,0.0,0.0,0,2,0,0,0,0,0,0,28,0,5786,192.86666666666667,29.93064780723798,10.710544763647627,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.433333333333334,8.033049549048684,20.8,9.654014708917735,-5.366666666666666,-3.062647754137116,3.719412378917461,34906,6.032837884548911,0.08651231569384422,0.03095803458091743,45,200,2439800,2474706,0.8481726666666668,0.1353598924179622,0.048437915419743065,4.392985334909378,0.035068264572846945
gpt-4.1-2025-04-14,80,1,11,68,0.0125,0.01242162932146987,0.024346393470080944,0.1375,0.0385022320781536,0.07546437487318106,0.85,0.03992179855667828,0.07824672517108942,1.25,85.0,13.750000000000002,0.4375,0.18444236861895955,0.04041771606798062,0.44303797468354433,0.17880195626747564,0.03942891186105441,0.988375,0.10397716095374022,0.022785,1,1.25,0.01242162932146987,0.024346393470080944,79,98.75,0.012421629321469847,0.0243463934700809,1,11,0,0,0,0,0,0,68,0,15216,190.2,32.174130657164675,7.050467240105259,856,18,5.746905653184684,0.2808709467266514,57.469056531846846,2.8087094672665143,60.277765999113356,30.144736871576036,16.029402122311513,35.31205897387174,6.605756719251459,3.512597612848458,7.738096100523751,16.875,8.425961989175953,25.825,7.593759929930477,-8.95,-4.975786235663874,2.1762883162492597,298981,19.64911934805468,1.2466961460592347,0.2731943383277946,14,200,6992480,7291461,0.2833755,0.0490750232352415,0.010754038619235401,1.4929046908799792,0.015621305526829114
gpt-4.1-mini-2025-04-14,84,0,33,51,0.0,0.0,0.0,0.39285714285714285,0.05328722800643979,0.10444296689262199,0.6071428571428571,0.05328722800643979,0.10444296689262199,0.0,60.71428571428571,39.285714285714285,0.3035714285714286,0.2456593922592082,0.05253512880955128,0.4322033898305085,0.17264741623649776,0.044054487042826,0.8691666666666666,0.2372747293513471,0.05074203902845972,25,29.761904761904763,0.04988581606235273,0.09777619948221135,59,70.23809523809523,0.04988581606235273,0.09777619948221135,3,8,0,0,0,0,22,0,51,0,13790,164.16666666666666,54.394549986860746,11.632466659699599,208,55,1.7754276572537173,0.42105061041650665,17.754276572537172,4.210506104165066,21.96478267670224,14.274201911268472,6.84418443922303,17.492207522201134,3.0525885013619845,1.4636530189389931,3.7407703686435894,18.916666666666668,8.914869578316532,27.297619047619047,8.061181356673163,-8.380952380952381,-5.6210674274095735,1.90117894797823,113023,8.196011602610588,2.237984208501594,0.47860082851347147,27,200,3154171,3267194,0.017172680952380955,0.0050170761197574085,0.001072919450686704,0.10899002207633471,0.0043399551524368205
gpt-4.1-nano-2025-04-14,42,0,42,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0,0,0.06666666666666667,0.0430918851885792,0.013032475591928057,42,100.0,0.0,0.0,0,0.0,0.0,0.0,42,0,0,0,0,0,0,0,0,0,560,13.333333333333334,8.61837703771584,2.6064951183856113,319,51,61.13176163402833,13.032903669790002,611.3176163402833,130.32903669790002,741.6466530381833,103.19217257238161,95.08996158415711,170.78301527650962,31.20887991885817,28.758491255596056,51.650687092633405,38.57142857142857,1.0155584104409856,38.357142857142854,2.046072127229581,0.21428571428571427,1.0460466237777164,0.6494600634247959,17646,31.510714285714286,4.259438381303178,1.2882013979366933,4,38,371880,389526,0.0010534857142857144,0.0006930117084751338,0.00020959069523410494,0.07899795159528049,0.00213088426966715
gpt-4.5-preview-2025-02-27,44,0,3,41,0.0,0.0,0.0,0.06818181818181818,0.037999120160639506,0.07447827551485343,0.9318181818181818,0.03799912016063952,0.07447827551485346,0.0,93.18181818181817,6.8181818181818175,0.46590909090909094,0.12748585296467635,0.03766966232318218,0.46590909090909094,0.12748585296467635,0.03766966232318218,1.0,0.0,0.0,0,0.0,0.0,0.0,44,100.0,0.0,0.0,0,3,0,0,0,1,0,0,40,0,8558,194.5,23.25640696918333,6.871829124619616,0,43,0.0,0.48863636363636365,0.0,4.886363636363637,4.886363636363637,0.0,6.602381209240747,6.602381209240747,0.0,1.9508789790968757,1.9508789790968757,12.727272727272727,7.653434056299344,10.272727272727273,6.358892825830743,2.4545454545454546,1.11728677417457,2.8558902045199352,68750,8.033419023136247,0.057018449500903276,0.016847875187261527,73,200,3666114,3734864,6.483432954545454,0.8034549697547622,0.23740577247367586,33.320177338446186,0.2267306064176964
gpt-4o-2024-05-13,60,0,12,48,0.0,0.0,0.0,0.2,0.051639777949432225,0.10121396478088716,0.8,0.05163977794943222,0.10121396478088715,0.0,80.0,20.0,0.4,0.2016877936358443,0.05103405310448296,0.4363636363636364,0.16817499303650435,0.04444635441258742,0.9586666666666667,0.15296467595623336,0.03870540331238505,5,8.333333333333332,0.03568120160740314,0.06993515515051014,55,91.66666666666666,0.035681201607403144,0.06993515515051016,5,7,0,0,0,0,0,0,48,0,11057,184.28333333333333,37.280926948297484,9.43337606785952,1,16,0.008333333333333333,0.3461510791480984,0.08333333333333333,3.461510791480984,3.5448441248143174,0.6454972243679028,13.806160480194352,13.800001345189362,0.16333333333333333,3.4934406015041684,3.4918821253204784,13.633333333333333,7.955313045362672,17.35,7.0490412859372205,-3.716666666666667,-1.52775970493907,1.9141124636605054,346468,31.334720086822827,3.4351144673856893,0.8692038868007278,32,200,5019535,5366003,0.26689195833333335,0.05215790908282562,0.013197771932384566,1.4572280494614718,0.02020405803904686
gpt-4o-2024-08-06,60,1,9,50,0.016666666666666666,0.01652719420071502,0.032393300633401435,0.15,0.046097722286464436,0.0903515356814703,0.8333333333333334,0.04811252243246881,0.09430054396763886,1.6666666666666667,83.33333333333334,15.0,0.43333333333333335,0.19455875036767883,0.04923015626881916,0.4406779661016949,0.18765213971766886,0.04788324631760685,0.99525,0.036793341788970466,0.00931,1,1.6666666666666667,0.01652719420071502,0.032393300633401435,59,98.33333333333333,0.016527194200715044,0.032393300633401484,0,9,1,0,0,0,0,0,49,1,11214,186.9,31.814451465236647,8.050166925314263,0,1,0.0,0.015723270440251572,0.0,0.15723270440251572,0.15723270440251572,0.0,1.217919291260194,1.217919291260194,0.0,0.3081761006289308,0.3081761006289308,14.483333333333333,7.3496031638903245,19.333333333333332,8.711314806027705,-4.85,-3.2065795036217413,2.5698508958923365,86384,7.70322810772249,1.5343452763995387,0.3882429219180587,51,200,4649382,4735766,0.20812158333333336,0.03498520361259846,0.008852477915744266,1.1147083823786197,0.0071234089869092335
gpt-4o-2024-11-20,71,3,6,62,0.04225352112676056,0.023874130344503686,0.046793295475227224,0.08450704225352113,0.03300994345777757,0.06469948917724404,0.8732394366197183,0.039484766709934636,0.07739014275147188,4.225352112676056,87.32394366197182,8.450704225352112,0.47887323943661975,0.178017248729078,0.04140845070422535,0.47887323943661975,0.178017248729078,0.04140845070422535,1.0,0.0,0.0,0,0.0,0.0,0.0,71,100.0,0.0,0.0,0,9,0,0,0,0,0,0,62,0,13470,189.71830985915494,32.63748200134823,7.5917787417310905,1,1,0.007042253521126761,0.007042253521126761,0.07042253521126761,0.07042253521126761,0.14084507042253522,0.5933908290969266,0.5933908290969266,0.8331656437585733,0.1380281690140845,0.1380281690140845,0.19380199803298997,11.901408450704226,8.055441691494664,19.901408450704224,8.637385400649675,-8,-4.1770473664269865,2.499408831512414,681249,50.575278396436524,1.088165291311674,0.2531172633271257,29,200,6229300,6910549,0.31529211267605634,0.0546535973519452,0.01271292983075374,1.6615435008573272,0.008402017438935164
gpt-4o-mini-2024-07-18,30,0,12,18,0.0,0.0,0.0,0.4,0.08944271909999159,0.17530772943598352,0.6,0.08944271909999159,0.17530772943598352,0.0,60.0,40.0,0.3,0.24913643956121992,0.08915232992487904,0.4736842105263158,0.11470786693528089,0.05157894736842105,0.77,0.34391257910836226,0.1230675358931209,11,36.666666666666664,0.08798147953257401,0.17244369988384506,19,63.33333333333333,0.08798147953257401,0.17244369988384506,11,1,0,0,0,0,0,0,18,0,4481,149.36666666666667,70.24316549565926,25.1361939516602,13,24,0.4701451970801816,3.1083346306256523,4.701451970801815,31.083346306256523,35.784798277058336,11.075969128911398,77.4024572511214,77.22372138224812,3.9634846502486036,27.69811360394209,27.63415379469353,20.433333333333334,9.339140229693795,24.866666666666667,9.179186852023866,-4.433333333333334,-3.8657824800518807,3.093589178876671,484917,108.21624637357732,22.621045465372628,8.09483715881323,10,200,2438163,2923080,0.021889155,0.010299072320362661,0.0036854756977432717,0.14764409748298826,0.006096407992633636
gpt-4o-mini-2024-07-18-moa-basline,28,0,11,17,0.0,0.0,0.0,0.39285714285714285,0.09229618630166095,0.18090052515125546,0.6071428571428571,0.09229618630166093,0.18090052515125543,0.0,60.71428571428571,39.285714285714285,0.3035714285714286,0.24867373069671903,0.09211003886254342,0.4722222222222222,0.11785113019775792,0.05444444444444445,0.7875,0.3125596239416066,0.11577370487611054,10,35.714285714285715,0.09055224157805535,0.17748239349298847,18,64.28571428571429,0.09055224157805535,0.17748239349298847,10,1,0,0,0,0,0,0,17,0,4387,156.67857142857142,62.0824145026286,22.995648139013895,322,83,7.3858074977907355,3.2806735754934624,73.85807497790735,32.80673575493462,106.66481073284197,35.89994321020348,55.57600636307814,57.94081837872239,13.29752505417563,20.58564083783872,21.46157946655241,19.785714285714285,10.709487461737918,24.821428571428573,8.304633117539343,-5.035714285714286,-2.90707625286141,3.3106757730218876,450921,102.78573056758604,21.571690080799137,7.990265823841467,12,200,2328392,2779313,0.022136121428571427,0.008351884936519248,0.0030935814728918964,0.1460602027559892,0.006636487762897821
granite-3.1-8b-instruct,30,0,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0,0,0.021,0.01241522980192001,0.004442732927159696,30,100.0,0.0,0.0,0,0.0,0.0,0.0,18,0,0,0,0,0,12,0,0,0,126,4.2,2.483045960384002,0.8885465854319393,47,12,44.75,9.166666666666666,447.5,91.66666666666667,539.1666666666666,471.81149029615517,223.55324564820512,490.54347646141474,168.83557346855153,79.99750155741016,175.53872863001527,38.96666666666667,0.18257418583505536,39,0.0,-0.03333333333333333,-0.4166666666666667,0.06533333333333333,59110,469.12698412698415,572.4239729776169,204.83928800495804,2,10,377120,436230,0.0029082,0.001613409394141316,0.0005773511368458022,0.9345004444444445,0.25927204227351813
grok-2-1212,49,2,32,15,0.04081632653061224,0.028266354853739527,0.055402055513329475,0.6530612244897959,0.06799943900694229,0.13327890045360688,0.30612244897959184,0.06584017370633362,0.1290467404644139,4.081632653061225,30.612244897959183,65.3061224489796,0.19387755102040816,0.28534201938587817,0.07989576542804588,0.5277777777777778,0.2080880909489326,0.09613179346018015,0.6153061224489796,0.34454137415323777,0.09647158476290657,31,63.26530612244898,0.068868873533631,0.13498299212591675,18,36.734693877551024,0.068868873533631,0.13498299212591675,31,3,0,0,0,0,0,0,15,0,5593,114.14285714285714,67.88716128007317,19.00840515842049,1,93,0.05102040816326531,3.228054641491559,0.5102040816326531,32.28054641491559,32.79075049654825,3.5714285714285716,33.29480785150806,33.76028874374135,1.0,9.322546198422257,9.452880848247577,25.3265306122449,11.336496657371052,22.387755102040817,9.67775870775058,2.938775510204082,4.224505409505577,2.5202645363797296,370417,66.22867870552476,3.7027424516942338,1.0367678864743854,26,200,2811967,3182384,0.1903694693877551,0.11348271154510388,0.03177515923262909,1.6697216162224493,0.028566234684805143
grok-3-beta,42,1,7,34,0.023809523809523808,0.023524369525222705,0.0461077642694365,0.16666666666666666,0.05750546327852952,0.11271070802591786,0.8095238095238095,0.06059133431241445,0.11875901525233232,2.380952380952381,80.95238095238095,16.666666666666664,0.4285714285714286,0.20869596778242056,0.06311687442672026,0.4864864864864865,0.14368592709672595,0.04629876897327696,0.91,0.2746971725106865,0.08307792012928664,5,11.904761904761903,0.049970296759725655,0.09794178164906228,37,88.09523809523809,0.049970296759725655,0.09794178164906228,4,3,0,0,0,0,1,0,34,0,7490,178.33333333333334,55.82929848301598,16.884709652647285,1,525,0.011904761904761904,8.276440405449756,0.11904761904761904,82.76440405449756,82.88345167354518,0.7715167498104596,76.93904968265126,76.9385362433766,0.23333333333333334,23.26902809350851,23.26887281172435,15.952380952380953,10.257543044742746,18.80952380952381,9.607512546371593,-2.857142857142857,-1.1610077693341985,3.324815784370617,701711,93.68638184245661,54.1895721858208,16.388799741718106,2,200,4097405,4799116,0.5432828571428572,0.16686683148628365,0.050466297747951146,3.659710262893685,1.0572661723880163
grok-3-mini-beta,42,6,0,36,0.14285714285714285,0.05399492471560389,0.10583005244258362,0.0,0.0,0.0,0.8571428571428571,0.053994924715603895,0.10583005244258363,14.285714285714285,85.71428571428571,0.0,0.5714285714285714,0.1770844008302866,0.05355644389732042,0.5714285714285714,0.1770844008302866,0.05355644389732042,1.0,0.0,0.0,0,0.0,0.0,0.0,42,100.0,0.0,0.0,0,6,6,3,0,0,0,0,27,0,7991,190.26190476190476,22.908151200071615,6.928216764353966,12,37,0.14479512735326688,0.4490612116776713,1.447951273532669,4.490612116776713,5.938563390309382,2.7969775227037452,4.586657952865694,5.149229966573457,0.8459026829828472,1.3871639070245965,1.5573051297922509,14.785714285714286,9.126577950530418,0.9285714285714286,1.6438036964110085,13.857142857142858,7.88129439375896,2.652230845021706,131763,16.488925040670754,5.30737979941887,1.6051351058400753,72,200,3203087,3334850,0.0244478,0.003094485688856322,0.0009358794360725529,0.12857496617174954,0.0017353030800898556
grok-3-mini-beta-high,49,35,0,14,0.7142857142857143,0.06453627877894652,0.12649110640673517,0.0,0.0,0.0,0.2857142857142857,0.06453627877894652,0.12649110640673517,71.42857142857143,28.57142857142857,0.0,0.8571428571428572,0.22821773229381923,0.06390096504226939,0.8571428571428572,0.22821773229381923,0.06390096504226939,1.0,0.0,0.0,0,0.0,0.0,0.0,49,100.0,0.0,0.0,0,35,3,2,0,0,0,0,9,0,5242,106.9795918367347,59.10283756439504,16.54879451803061,6,104,0.15084650798936514,1.7919528004056993,1.5084650798936514,17.919528004056993,19.427993083950646,4.848099503032575,13.608655388413885,14.088012465660553,1.357467860849121,3.8104235087558878,3.9446434903849545,25.306122448979593,13.572650320946675,3.36734693877551,5.776005964155438,21.93877551020408,32.33362177364399,3.3489998507016985,3777893,720.6968714231209,2051.6131752936994,574.4516890822358,36,200,1989890,5767783,0.05073292857142857,0.09589322239003434,0.026850102269209614,0.6015993774754995,0.28737220343190534
grok-3-mini-beta-low,59,10,1,48,0.1694915254237288,0.048844989721596,0.09573617985432815,0.01694915254237288,0.016804901812363878,0.0329376075522332,0.8135593220338984,0.05070361728907833,0.09937908988659352,16.94915254237288,81.35593220338984,1.694915254237288,0.576271186440678,0.20370616351013135,0.05197975583143266,0.576271186440678,0.20370616351013135,0.05197975583143266,1.0,0.0,0.0,0,0.0,0.0,0.0,59,100.0,0.0,0.0,0,11,7,1,0,0,0,0,40,0,10768,182.5084745762712,35.630949778468185,9.091958915787552,27,52,0.2566048183411211,0.4729959733670511,2.5660481834112105,4.729959733670511,7.296007917081722,3.993485765971777,5.1972830321108106,6.8244641538876785,1.0190188232630022,1.3261920912988565,1.7414003301957206,17.372881355932204,9.10077356523504,2.3389830508474576,5.154877735235338,15.033898305084746,9.160842682062022,1.983325136010784,5956282,553.1465453194651,800.4353779863833,204.24730793431988,38,200,4137886,10094168,0.07151706440677966,0.07918457823092122,0.02020554985246459,0.3751579101482757,0.10204749419275067
ignore,70,20,9,41,0.2857142857142857,0.05399492471560389,0.10583005244258362,0.12857142857142856,0.04000728796580704,0.0784142844129818,0.5857142857142857,0.05887675520277079,0.11539844019743074,28.57142857142857,58.57142857142858,12.857142857142856,0.5785714285714285,0.3143398221821788,0.07363875791094433,0.7857142857142857,0.2510482226267169,0.08317239361004063,0.6258571428571429,0.39770443783766907,0.09316815354391546,35,50.0,0.05976143046671968,0.11713240371477057,35,50.0,0.05976143046671968,0.11713240371477057,4,20,4,0,0,0,1,0,11,30,6078,86.82857142857142,64.3435010577167,15.073417884628478,11,7,0.24089407590207798,0.3442324510449341,2.40894075902078,3.442324510449341,5.851265269470121,7.2304631008651,22.54428963921737,24.107039588566792,1.6938430459505656,5.281333670967057,5.647430986911925,26.2,11.188244348163071,11.028571428571428,14.41212395069465,15.17142857142857,24.233882028165567,2.723217364000568,21601383,3554.028134254689,1885.0662828910563,441.6046897533942,1,200,1984968,23586351,0.0,0.0,0.0,0.0,0.0
internlm3-8b-instruct,30,0,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0,0,0.018,0.009613209303008453,0.0034400427690471466,30,100.0,0.0,0.0,0,0.0,0.0,0.0,18,0,0,0,0,0,12,0,0,0,108,3.6,1.9226418606016906,0.6880085538094294,15,39,16.666666666666668,41.25,166.66666666666666,412.5,579.1666666666666,401.14777854287695,538.546495287275,593.1390534955603,143.5488889713334,192.71638830633754,212.25208436669746,39,0.0,39,0.0,0,0.0,0.0,166741,1543.898148148148,1200.712166233126,429.66933049762696,2,8,690605,857346,0.012542886666666668,0.007845535017062508,0.002807488649633985,4.470329722222222,1.3545100069143257
kimi-k1.5-preview,5,0,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0,0,0.012,0.00447213595499958,0.00392,5,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,12,2.4,0.8944271909999159,0.7839999999999999,1,0,10.0,0.0,100.0,0.0,100.0,223.60679774997897,0.0,223.60679774997897,196.0,0.0,196.0,39,0.0,39,0.0,0,0.0,0.0,53011,4417.583333333333,942.3908491172864,826.0419999999999,2,4,266027,319038,0.0,0.0,0.0,0.0,0.0
llama-2-7b-chat,30,0,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0,0,0.010666666666666666,0.0025370813170246245,0.0009078828894720775,30,100.0,0.0,0.0,0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,64,2.1333333333333333,0.5074162634049248,0.1815765778944155,88,2,142.5,2.5,1425.0,25.0,1450.0,238.07779082215674,100.6444749841122,190.28109877684682,85.19504329653721,36.015162834880925,68.0912167104058,39,0.0,39,0.0,0,0.0,0.0,7444,116.3125,191.40390584419586,68.49300805930116,2,4,75064,82508,8.9952e-05,4.818883004068115e-05,1.724415136560159e-05,0.041610999999999995,0.006203635735783463
llama-3-70b-instruct-awq,30,0,15,15,0.0,0.0,0.0,0.5,0.09128709291752768,0.17892270211835426,0.5,0.09128709291752768,0.17892270211835426,0.0,50.0,50.0,0.25,0.2542738138578039,0.0909907157067554,0.46875,0.125,0.06125,0.7426666666666667,0.31307081201117,0.11203095127885171,14,46.666666666666664,0.09108400680852977,0.17852465334471834,16,53.333333333333336,0.09108400680852977,0.17852465334471834,14,1,0,0,0,0,0,0,15,0,4449,148.3,62.428524647433186,22.339760638362048,2,41,0.0606060606060606,2.227814337138526,0.606060606060606,22.27814337138526,22.884203977445868,3.319530651546461,41.24344959064868,41.17651880522224,1.1878787878787878,14.758778890881988,14.73482801691518,21.566666666666666,10.129109071123317,26.966666666666665,7.716901885643207,-5.4,-2.185616310074592,3.0863249581219465,185118,41.60890087660148,7.531515042815582,2.695118045011193,14,200,2349787,2534905,0.02048327366666667,0.008078480453299022,0.002890847103429137,0.1425883478456731,0.007780312215015696
llama-3.1-8b-instant,60,0,60,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0,0,0.14616666666666667,0.10794053081252841,0.02731272271022379,60,100.0,0.0,0.0,0,0.0,0.0,0.0,56,0,0,0,0,0,4,0,0,0,1754,29.233333333333334,21.58810616250568,5.462544542044757,27,146,3.0761016391498845,14.210738044440948,30.76101639149885,142.10738044440947,172.86839683590833,57.328862281400355,111.87094405565827,134.39497398999626,14.506203619694965,28.307254479134983,34.00662041037932,36.61666666666667,4.32999654231931,37.53333333333333,2.977125599661222,-0.9166666666666666,-2.980310189815331,0.9808762560869637,292050,166.50513112884835,273.77771529442293,69.2753200840037,6,98,1635437,1927487,0.0,0.0,0.0,0.0,0.0
llama-3.1-tulu-3-8b@q4_k_m,42,0,42,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0,0,0.018333333333333333,0.010339756723718941,0.003127099836515277,42,100.0,0.0,0.0,0,0.0,0.0,0.0,7,0,0,0,0,0,35,0,0,0,154,3.6666666666666665,2.0679513447437885,0.6254199673030555,15,6,15.476190476190476,2.5,154.76190476190476,25.0,179.76190476190476,448.4131266721495,123.58960410933615,456.5324666959656,135.6156293204775,37.3777682717362,138.0711983961835,38.95238095238095,0.21554026870452117,39,0.0,-0.047619047619047616,-0.8928571428571429,0.06518682760516063,294365,1911.4610389610389,1799.8210498317999,544.3280979498184,2,10,1221669,1516034,0.0,0.0,0.0,0.0,0.0
llama-3.1-tulu-3-8b@q8_0,42,0,42,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0,0,0.0175,0.010663935117728443,0.0032251425883900314,42,100.0,0.0,0.0,0,0.0,0.0,0.0,10,0,0,0,0,0,31,0,0,1,147,3.5,2.1327870235456885,0.6450285176780063,7,26,5.4563492063492065,18.452380952380953,54.56349206349206,184.52380952380952,239.0873015873016,236.50717731588065,398.39435286521024,442.210847816919,71.52794550984096,120.48822317604007,133.73984580714574,39,0.0,39,0.0,0,0.0,0.0,293461,1996.3333333333333,1963.3336554612401,593.7799618567382,1,12,1192485,1485946,0.001271005,0.0005893451708391809,0.00017823835092315528,0.4532777678571428,0.08565321264411499
llama-3.2-90b-vision-preview,7,0,5,2,0.0,0.0,0.0,0.7142857142857143,0.17074694419062766,0.3346640106136302,0.2857142857142857,0.17074694419062766,0.3346640106136302,0.0,28.57142857142857,71.42857142857143,0.14285714285714285,0.2439750182371333,0.1807392228230128,0.5,0.0,0.0,0.5214285714285715,0.4145048681430481,0.3070695035329949,5,71.42857142857143,0.17074694419062766,0.3346640106136302,2,28.57142857142857,0.17074694419062766,0.3346640106136302,5,0,0,0,0,0,0,0,2,0,730,104.28571428571429,82.90097362860962,61.41390070659898,1,14,0.09784735812133072,12.793856788088943,0.9784735812133072,127.93856788088944,128.91704146210273,2.588797760337173,195.52862234484962,194.87771102475455,1.917808219178082,144.84963049747094,144.367428643483,24.142857142857142,13.643418088692332,32.42857142857143,9.795528620364546,-8.285714285714286,-5.466510644953327,7.707208746794566,24475,33.52739726027397,13.463651021865765,9.974012255988889,6,200,399909,424384,0.0,0.0,0.0,0.0,0.0
llama-3.3-70b,42,0,38,4,0.0,0.0,0.0,0.9047619047619048,0.04529474910530199,0.0887777082463919,0.09523809523809523,0.04529474910530199,0.0887777082463919,0.0,9.523809523809524,90.47619047619048,0.047619047619047616,0.1485508785930873,0.04492692048518174,0.25,0.2672612419124244,0.18520259177452134,0.3788095238095238,0.3813467942281151,0.11533245217953728,34,80.95238095238095,0.06059133431241445,0.11875901525233232,8,19.047619047619047,0.06059133431241445,0.11875901525233232,31,4,0,0,0,0,3,0,4,0,2886,68.71428571428571,69.41332047405201,20.992987447031435,2,100,0.33068783068783064,10.734967736957964,3.3068783068783065,107.34967736957964,110.65655567645794,15.279170855902093,127.19250800874245,129.08410713843,4.620949405509358,38.46741094862516,39.03949591031765,30.904761904761905,11.604897039947474,33.45238095238095,8.121643414591327,-2.5476190476190474,-1.2651372376559515,1.745939462594872,297205,102.98163548163548,18.696730966787616,5.654537714170008,4,200,2032359,2329564,0.013960108809523811,0.012996830648232106,0.0039306908355079126,0.21756400643416668,0.008159694169937204
llama-3.3-70b-versatile,2,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0,0,0.15000000000000002,0.07071067811865475,0.09799999999999999,2,100.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,60,30,14.142135623730951,19.6,0,6,0.0,11.25,0.0,112.5,112.5,0.0,53.033008588991066,53.033008588991066,0.0,73.5,73.5,37,2.8284271247461903,39,0.0,-2,-5.0,3.92,7018,116.96666666666667,49.62121836976597,68.77149999999999,20,40,43372,50390,0.00639138,0.0019174473164079373,0.0026574463999999996,0.22272875000000003,0.05693457000000002
llama-4-scout-cerebras,39,0,31,8,0.0,0.0,0.0,0.7948717948717948,0.064658991995499,0.12673162431117804,0.20512820512820512,0.064658991995499,0.12673162431117804,0.0,20.51282051282051,79.48717948717949,0.10256410256410259,0.2045369346226527,0.06419415858311128,0.4444444444444444,0.16666666666666666,0.10888888888888888,0.5364102564102564,0.34649741534303863,0.10874862317754588,30,76.92307692307693,0.0674660014851561,0.13223336291090593,9,23.076923076923077,0.0674660014851561,0.13223336291090593,25,1,0,0,0,0,5,0,8,0,4007,102.74358974358974,68.86207341632752,21.61244309935991,4,869,0.08044243338360986,25.239789458531348,0.8044243338360986,252.39789458531348,253.20231891914958,3.618806779020522,84.84232266909044,84.36295049813312,1.1357667830637046,26.627863207332407,26.47741168511938,24.435897435897434,12.343323087050305,29.102564102564102,9.290048075890763,-4.666666666666667,-4.065277183994955,2.605386026537805,628227,156.7823808335413,15.070318014940034,4.72983711393627,12,200,2823880,3452107,0.06075679358974359,0.03761354157583931,0.011805054462395671,0.6122658345753373,0.017427295763593136
